Date,DateKey,CalendarYear,CalendarMonth,CalendarQuarter,Day,DayOfWeekNum,WeekNum,DayOfWeekName,MonthName,WeekDay,FinancialMonthFYEF,FinancialMonthFYEM,FinancialQuarterFYEF,FinancialQuarterFYEM,FinancialYearEndingFeb,FinancialYearEndingMar
2021/09/29,20210929,2021,9,3,29,4,40,Wednesday,September,1,7,6,FQ 3,FQ 3,2022,2022
2021/09/30,20210930,2021,9,3,30,5,40,Thursday,September,1,7,6,FQ 3,FQ 3,2022,2022
2021/10/01,20211001,2021,10,4,1,6,40,Friday,October,1,8,7,FQ 3,FQ 3,2022,2022
2021/10/02,20211002,2021,10,4,2,7,40,Saturday,October,0,8,7,FQ 3,FQ 3,2022,2022
2021/10/03,20211003,2021,10,4,3,1,41,Sunday,October,0,8,7,FQ 3,FQ 3,2022,2022
2021/10/04,20211004,2021,10,4,4,2,41,Monday,October,1,8,7,FQ 3,FQ 3,2022,2022
2021/10/05,20211005,2021,10,4,5,3,41,Tuesday,October,1,8,7,FQ 3,FQ 3,2022,2022
2021/10/06,20211006,2021,10,4,6,4,41,Wednesday,October,1,8,7,FQ 3,FQ 3,2022,2022
2021/10/07,20211007,2021,10,4,7,5,41,Thursday,October,1,8,7,FQ 3,FQ 3,2022,2022
2021/10/08,20211008,2021,10,4,8,6,41,Friday,October,1,8,7,FQ 3,FQ 3,2022,2022
2021/10/09,20211009,2021,10,4,9,7,41,Saturday,October,0,8,7,FQ 3,FQ 3,2022,2022
2021/10/10,20211010,2021,10,4,10,1,42,Sunday,October,0,8,7,FQ 3,FQ 3,2022,2022
2021/10/11,20211011,2021,10,4,11,2,42,Monday,October,1,8,7,FQ 3,FQ 3,2022,2022
2021/10/12,20211012,2021,10,4,12,3,42,Tuesday,October,1,8,7,FQ 3,FQ 3,2022,2022
2021/10/13,20211013,2021,10,4,13,4,42,Wednesday,October,1,8,7,FQ 3,FQ 3,2022,2022
2021/10/14,20211014,2021,10,4,14,5,42,Thursday,October,1,8,7,FQ 3,FQ 3,2022,2022
2021/10/15,20211015,2021,10,4,15,6,42,Friday,October,1,8,7,FQ 3,FQ 3,2022,2022
2021/10/16,20211016,2021,10,4,16,7,42,Saturday,October,0,8,7,FQ 3,FQ 3,2022,2022
2021/10/17,20211017,2021,10,4,17,1,43,Sunday,October,0,8,7,FQ 3,FQ 3,2022,2022
2021/10/18,20211018,2021,10,4,18,2,43,Monday,October,1,8,7,FQ 3,FQ 3,2022,2022
2021/10/19,20211019,2021,10,4,19,3,43,Tuesday,October,1,8,7,FQ 3,FQ 3,2022,2022
2021/10/20,20211020,2021,10,4,20,4,43,Wednesday,October,1,8,7,FQ 3,FQ 3,2022,2022
2021/10/21,20211021,2021,10,4,21,5,43,Thursday,October,1,8,7,FQ 3,FQ 3,2022,2022
2021/10/22,20211022,2021,10,4,22,6,43,Friday,October,1,8,7,FQ 3,FQ 3,2022,2022
2021/10/23,20211023,2021,10,4,23,7,43,Saturday,October,0,8,7,FQ 3,FQ 3,2022,2022
2021/10/24,20211024,2021,10,4,24,1,44,Sunday,October,0,8,7,FQ 3,FQ 3,2022,2022
2021/10/25,20211025,2021,10,4,25,2,44,Monday,October,1,8,7,FQ 3,FQ 3,2022,2022
2021/10/26,20211026,2021,10,4,26,3,44,Tuesday,October,1,8,7,FQ 3,FQ 3,2022,2022
2021/10/27,20211027,2021,10,4,27,4,44,Wednesday,October,1,8,7,FQ 3,FQ 3,2022,2022
2021/10/28,20211028,2021,10,4,28,5,44,Thursday,October,1,8,7,FQ 3,FQ 3,2022,2022
2021/10/29,20211029,2021,10,4,29,6,44,Friday,October,1,8,7,FQ 3,FQ 3,2022,2022
2021/10/30,20211030,2021,10,4,30,7,44,Saturday,October,0,8,7,FQ 3,FQ 3,2022,2022
2021/10/31,20211031,2021,10,4,31,1,45,Sunday,October,0,8,7,FQ 3,FQ 3,2022,2022
2021/11/01,20211101,2021,11,4,1,2,45,Monday,November,1,9,8,FQ 3,FQ 3,2022,2022
2021/11/02,20211102,2021,11,4,2,3,45,Tuesday,November,1,9,8,FQ 3,FQ 3,2022,2022
2021/11/03,20211103,2021,11,4,3,4,45,Wednesday,November,1,9,8,FQ 3,FQ 3,2022,2022
2021/11/04,20211104,2021,11,4,4,5,45,Thursday,November,1,9,8,FQ 3,FQ 3,2022,2022
2021/11/05,20211105,2021,11,4,5,6,45,Friday,November,1,9,8,FQ 3,FQ 3,2022,2022
2021/11/06,20211106,2021,11,4,6,7,45,Saturday,November,0,9,8,FQ 3,FQ 3,2022,2022
2021/11/07,20211107,2021,11,4,7,1,46,Sunday,November,0,9,8,FQ 3,FQ 3,2022,2022
2021/11/08,20211108,2021,11,4,8,2,46,Monday,November,1,9,8,FQ 3,FQ 3,2022,2022
2021/11/09,20211109,2021,11,4,9,3,46,Tuesday,November,1,9,8,FQ 3,FQ 3,2022,2022
2021/11/10,20211110,2021,11,4,10,4,46,Wednesday,November,1,9,8,FQ 3,FQ 3,2022,2022
2021/11/11,20211111,2021,11,4,11,5,46,Thursday,November,1,9,8,FQ 3,FQ 3,2022,2022
2021/11/12,20211112,2021,11,4,12,6,46,Friday,November,1,9,8,FQ 3,FQ 3,2022,2022
2021/11/13,20211113,2021,11,4,13,7,46,Saturday,November,0,9,8,FQ 3,FQ 3,2022,2022
2021/11/14,20211114,2021,11,4,14,1,47,Sunday,November,0,9,8,FQ 3,FQ 3,2022,2022
2021/11/15,20211115,2021,11,4,15,2,47,Monday,November,1,9,8,FQ 3,FQ 3,2022,2022
2021/11/16,20211116,2021,11,4,16,3,47,Tuesday,November,1,9,8,FQ 3,FQ 3,2022,2022
2021/11/17,20211117,2021,11,4,17,4,47,Wednesday,November,1,9,8,FQ 3,FQ 3,2022,2022
2021/11/18,20211118,2021,11,4,18,5,47,Thursday,November,1,9,8,FQ 3,FQ 3,2022,2022
2021/11/19,20211119,2021,11,4,19,6,47,Friday,November,1,9,8,FQ 3,FQ 3,2022,2022
2021/11/20,20211120,2021,11,4,20,7,47,Saturday,November,0,9,8,FQ 3,FQ 3,2022,2022
2021/11/21,20211121,2021,11,4,21,1,48,Sunday,November,0,9,8,FQ 3,FQ 3,2022,2022
2021/11/22,20211122,2021,11,4,22,2,48,Monday,November,1,9,8,FQ 3,FQ 3,2022,2022
2021/11/23,20211123,2021,11,4,23,3,48,Tuesday,November,1,9,8,FQ 3,FQ 3,2022,2022
2021/11/24,20211124,2021,11,4,24,4,48,Wednesday,November,1,9,8,FQ 3,FQ 3,2022,2022
2021/11/25,20211125,2021,11,4,25,5,48,Thursday,November,1,9,8,FQ 3,FQ 3,2022,2022
2021/11/26,20211126,2021,11,4,26,6,48,Friday,November,1,9,8,FQ 3,FQ 3,2022,2022
2021/11/27,20211127,2021,11,4,27,7,48,Saturday,November,0,9,8,FQ 3,FQ 3,2022,2022
2021/11/28,20211128,2021,11,4,28,1,49,Sunday,November,0,9,8,FQ 3,FQ 3,2022,2022
2021/11/29,20211129,2021,11,4,29,2,49,Monday,November,1,9,8,FQ 3,FQ 3,2022,2022
2021/11/30,20211130,2021,11,4,30,3,49,Tuesday,November,1,9,8,FQ 3,FQ 3,2022,2022
2021/12/01,20211201,2021,12,4,1,4,49,Wednesday,December,1,10,9,FQ 4,FQ 4,2022,2022
2021/12/02,20211202,2021,12,4,2,5,49,Thursday,December,1,10,9,FQ 4,FQ 4,2022,2022
2021/12/03,20211203,2021,12,4,3,6,49,Friday,December,1,10,9,FQ 4,FQ 4,2022,2022
2021/12/04,20211204,2021,12,4,4,7,49,Saturday,December,0,10,9,FQ 4,FQ 4,2022,2022
2021/12/05,20211205,2021,12,4,5,1,50,Sunday,December,0,10,9,FQ 4,FQ 4,2022,2022
2021/12/06,20211206,2021,12,4,6,2,50,Monday,December,1,10,9,FQ 4,FQ 4,2022,2022
2021/12/07,20211207,2021,12,4,7,3,50,Tuesday,December,1,10,9,FQ 4,FQ 4,2022,2022
2021/12/08,20211208,2021,12,4,8,4,50,Wednesday,December,1,10,9,FQ 4,FQ 4,2022,2022
2021/12/09,20211209,2021,12,4,9,5,50,Thursday,December,1,10,9,FQ 4,FQ 4,2022,2022
2021/12/10,20211210,2021,12,4,10,6,50,Friday,December,1,10,9,FQ 4,FQ 4,2022,2022
2021/12/11,20211211,2021,12,4,11,7,50,Saturday,December,0,10,9,FQ 4,FQ 4,2022,2022
2021/12/12,20211212,2021,12,4,12,1,51,Sunday,December,0,10,9,FQ 4,FQ 4,2022,2022
2021/12/13,20211213,2021,12,4,13,2,51,Monday,December,1,10,9,FQ 4,FQ 4,2022,2022
2021/12/14,20211214,2021,12,4,14,3,51,Tuesday,December,1,10,9,FQ 4,FQ 4,2022,2022
2021/12/15,20211215,2021,12,4,15,4,51,Wednesday,December,1,10,9,FQ 4,FQ 4,2022,2022
2021/12/16,20211216,2021,12,4,16,5,51,Thursday,December,1,10,9,FQ 4,FQ 4,2022,2022
2021/12/17,20211217,2021,12,4,17,6,51,Friday,December,1,10,9,FQ 4,FQ 4,2022,2022
2021/12/18,20211218,2021,12,4,18,7,51,Saturday,December,0,10,9,FQ 4,FQ 4,2022,2022
2021/12/19,20211219,2021,12,4,19,1,52,Sunday,December,0,10,9,FQ 4,FQ 4,2022,2022
2021/12/20,20211220,2021,12,4,20,2,52,Monday,December,1,10,9,FQ 4,FQ 4,2022,2022
2021/12/21,20211221,2021,12,4,21,3,52,Tuesday,December,1,10,9,FQ 4,FQ 4,2022,2022
2021/12/22,20211222,2021,12,4,22,4,52,Wednesday,December,1,10,9,FQ 4,FQ 4,2022,2022
2021/12/23,20211223,2021,12,4,23,5,52,Thursday,December,1,10,9,FQ 4,FQ 4,2022,2022
2021/12/24,20211224,2021,12,4,24,6,52,Friday,December,1,10,9,FQ 4,FQ 4,2022,2022
2021/12/25,20211225,2021,12,4,25,7,52,Saturday,December,0,10,9,FQ 4,FQ 4,2022,2022
2021/12/26,20211226,2021,12,4,26,1,53,Sunday,December,0,10,9,FQ 4,FQ 4,2022,2022
2021/12/27,20211227,2021,12,4,27,2,53,Monday,December,1,10,9,FQ 4,FQ 4,2022,2022
2021/12/28,20211228,2021,12,4,28,3,53,Tuesday,December,1,10,9,FQ 4,FQ 4,2022,2022
2021/12/29,20211229,2021,12,4,29,4,53,Wednesday,December,1,10,9,FQ 4,FQ 4,2022,2022
2021/12/30,20211230,2021,12,4,30,5,53,Thursday,December,1,10,9,FQ 4,FQ 4,2022,2022
2021/12/31,20211231,2021,12,4,31,6,53,Friday,December,1,10,9,FQ 4,FQ 4,2022,2022
2022/01/01,20220101,2022,1,1,1,7,1,Saturday,January,0,11,10,FQ 4,FQ 4,2022,2022
2022/01/02,20220102,2022,1,1,2,1,2,Sunday,January,0,11,10,FQ 4,FQ 4,2022,2022
2022/01/03,20220103,2022,1,1,3,2,2,Monday,January,1,11,10,FQ 4,FQ 4,2022,2022
2022/01/04,20220104,2022,1,1,4,3,2,Tuesday,January,1,11,10,FQ 4,FQ 4,2022,2022
2022/01/05,20220105,2022,1,1,5,4,2,Wednesday,January,1,11,10,FQ 4,FQ 4,2022,2022
2022/01/06,20220106,2022,1,1,6,5,2,Thursday,January,1,11,10,FQ 4,FQ 4,2022,2022
2022/01/07,20220107,2022,1,1,7,6,2,Friday,January,1,11,10,FQ 4,FQ 4,2022,2022
2022/01/08,20220108,2022,1,1,8,7,2,Saturday,January,0,11,10,FQ 4,FQ 4,2022,2022
2022/01/09,20220109,2022,1,1,9,1,3,Sunday,January,0,11,10,FQ 4,FQ 4,2022,2022
2022/01/10,20220110,2022,1,1,10,2,3,Monday,January,1,11,10,FQ 4,FQ 4,2022,2022
2022/01/11,20220111,2022,1,1,11,3,3,Tuesday,January,1,11,10,FQ 4,FQ 4,2022,2022
2022/01/12,20220112,2022,1,1,12,4,3,Wednesday,January,1,11,10,FQ 4,FQ 4,2022,2022
2022/01/13,20220113,2022,1,1,13,5,3,Thursday,January,1,11,10,FQ 4,FQ 4,2022,2022
2022/01/14,20220114,2022,1,1,14,6,3,Friday,January,1,11,10,FQ 4,FQ 4,2022,2022
2022/01/15,20220115,2022,1,1,15,7,3,Saturday,January,0,11,10,FQ 4,FQ 4,2022,2022
2022/01/16,20220116,2022,1,1,16,1,4,Sunday,January,0,11,10,FQ 4,FQ 4,2022,2022
2022/01/17,20220117,2022,1,1,17,2,4,Monday,January,1,11,10,FQ 4,FQ 4,2022,2022
2022/01/18,20220118,2022,1,1,18,3,4,Tuesday,January,1,11,10,FQ 4,FQ 4,2022,2022
2022/01/19,20220119,2022,1,1,19,4,4,Wednesday,January,1,11,10,FQ 4,FQ 4,2022,2022
2022/01/20,20220120,2022,1,1,20,5,4,Thursday,January,1,11,10,FQ 4,FQ 4,2022,2022
2022/01/21,20220121,2022,1,1,21,6,4,Friday,January,1,11,10,FQ 4,FQ 4,2022,2022
2022/01/22,20220122,2022,1,1,22,7,4,Saturday,January,0,11,10,FQ 4,FQ 4,2022,2022
2022/01/23,20220123,2022,1,1,23,1,5,Sunday,January,0,11,10,FQ 4,FQ 4,2022,2022
2022/01/24,20220124,2022,1,1,24,2,5,Monday,January,1,11,10,FQ 4,FQ 4,2022,2022
2022/01/25,20220125,2022,1,1,25,3,5,Tuesday,January,1,11,10,FQ 4,FQ 4,2022,2022
2022/01/26,20220126,2022,1,1,26,4,5,Wednesday,January,1,11,10,FQ 4,FQ 4,2022,2022
2022/01/27,20220127,2022,1,1,27,5,5,Thursday,January,1,11,10,FQ 4,FQ 4,2022,2022
2022/01/28,20220128,2022,1,1,28,6,5,Friday,January,1,11,10,FQ 4,FQ 4,2022,2022
2022/01/29,20220129,2022,1,1,29,7,5,Saturday,January,0,11,10,FQ 4,FQ 4,2022,2022
2022/01/30,20220130,2022,1,1,30,1,6,Sunday,January,0,11,10,FQ 4,FQ 4,2022,2022
2022/01/31,20220131,2022,1,1,31,2,6,Monday,January,1,11,10,FQ 4,FQ 4,2022,2022
2022/02/01,20220201,2022,2,1,1,3,6,Tuesday,February,1,12,11,FQ 4,FQ 4,2022,2022
2022/02/02,20220202,2022,2,1,2,4,6,Wednesday,February,1,12,11,FQ 4,FQ 4,2022,2022
2022/02/03,20220203,2022,2,1,3,5,6,Thursday,February,1,12,11,FQ 4,FQ 4,2022,2022
2022/02/04,20220204,2022,2,1,4,6,6,Friday,February,1,12,11,FQ 4,FQ 4,2022,2022
2022/02/05,20220205,2022,2,1,5,7,6,Saturday,February,0,12,11,FQ 4,FQ 4,2022,2022
2022/02/06,20220206,2022,2,1,6,1,7,Sunday,February,0,12,11,FQ 4,FQ 4,2022,2022
2022/02/07,20220207,2022,2,1,7,2,7,Monday,February,1,12,11,FQ 4,FQ 4,2022,2022
2022/02/08,20220208,2022,2,1,8,3,7,Tuesday,February,1,12,11,FQ 4,FQ 4,2022,2022
2022/02/09,20220209,2022,2,1,9,4,7,Wednesday,February,1,12,11,FQ 4,FQ 4,2022,2022
2022/02/10,20220210,2022,2,1,10,5,7,Thursday,February,1,12,11,FQ 4,FQ 4,2022,2022
2022/02/11,20220211,2022,2,1,11,6,7,Friday,February,1,12,11,FQ 4,FQ 4,2022,2022
2022/02/12,20220212,2022,2,1,12,7,7,Saturday,February,0,12,11,FQ 4,FQ 4,2022,2022
2022/02/13,20220213,2022,2,1,13,1,8,Sunday,February,0,12,11,FQ 4,FQ 4,2022,2022
2022/02/14,20220214,2022,2,1,14,2,8,Monday,February,1,12,11,FQ 4,FQ 4,2022,2022
2022/02/15,20220215,2022,2,1,15,3,8,Tuesday,February,1,12,11,FQ 4,FQ 4,2022,2022
2022/02/16,20220216,2022,2,1,16,4,8,Wednesday,February,1,12,11,FQ 4,FQ 4,2022,2022
2022/02/17,20220217,2022,2,1,17,5,8,Thursday,February,1,12,11,FQ 4,FQ 4,2022,2022
2022/02/18,20220218,2022,2,1,18,6,8,Friday,February,1,12,11,FQ 4,FQ 4,2022,2022
2022/02/19,20220219,2022,2,1,19,7,8,Saturday,February,0,12,11,FQ 4,FQ 4,2022,2022
2022/02/20,20220220,2022,2,1,20,1,9,Sunday,February,0,12,11,FQ 4,FQ 4,2022,2022
2022/02/21,20220221,2022,2,1,21,2,9,Monday,February,1,12,11,FQ 4,FQ 4,2022,2022
2022/02/22,20220222,2022,2,1,22,3,9,Tuesday,February,1,12,11,FQ 4,FQ 4,2022,2022
2022/02/23,20220223,2022,2,1,23,4,9,Wednesday,February,1,12,11,FQ 4,FQ 4,2022,2022
2022/02/24,20220224,2022,2,1,24,5,9,Thursday,February,1,12,11,FQ 4,FQ 4,2022,2022
2022/02/25,20220225,2022,2,1,25,6,9,Friday,February,1,12,11,FQ 4,FQ 4,2022,2022
2022/02/26,20220226,2022,2,1,26,7,9,Saturday,February,0,12,11,FQ 4,FQ 4,2022,2022
2022/02/27,20220227,2022,2,1,27,1,10,Sunday,February,0,12,11,FQ 4,FQ 4,2022,2022
2022/02/28,20220228,2022,2,1,28,2,10,Monday,February,1,12,11,FQ 4,FQ 4,2022,2022
2022/03/01,20220301,2022,3,1,1,3,10,Tuesday,March,1,1,12,FQ 1,FQ 1,2023,2022
2022/03/02,20220302,2022,3,1,2,4,10,Wednesday,March,1,1,12,FQ 1,FQ 1,2023,2022
2022/03/03,20220303,2022,3,1,3,5,10,Thursday,March,1,1,12,FQ 1,FQ 1,2023,2022
2022/03/04,20220304,2022,3,1,4,6,10,Friday,March,1,1,12,FQ 1,FQ 1,2023,2022
2022/03/05,20220305,2022,3,1,5,7,10,Saturday,March,0,1,12,FQ 1,FQ 1,2023,2022
2022/03/06,20220306,2022,3,1,6,1,11,Sunday,March,0,1,12,FQ 1,FQ 1,2023,2022
2022/03/07,20220307,2022,3,1,7,2,11,Monday,March,1,1,12,FQ 1,FQ 1,2023,2022
2022/03/08,20220308,2022,3,1,8,3,11,Tuesday,March,1,1,12,FQ 1,FQ 1,2023,2022
2022/03/09,20220309,2022,3,1,9,4,11,Wednesday,March,1,1,12,FQ 1,FQ 1,2023,2022
2022/03/10,20220310,2022,3,1,10,5,11,Thursday,March,1,1,12,FQ 1,FQ 1,2023,2022
2022/03/11,20220311,2022,3,1,11,6,11,Friday,March,1,1,12,FQ 1,FQ 1,2023,2022
2022/03/12,20220312,2022,3,1,12,7,11,Saturday,March,0,1,12,FQ 1,FQ 1,2023,2022
2022/03/13,20220313,2022,3,1,13,1,12,Sunday,March,0,1,12,FQ 1,FQ 1,2023,2022
2022/03/14,20220314,2022,3,1,14,2,12,Monday,March,1,1,12,FQ 1,FQ 1,2023,2022
2022/03/15,20220315,2022,3,1,15,3,12,Tuesday,March,1,1,12,FQ 1,FQ 1,2023,2022
2022/03/16,20220316,2022,3,1,16,4,12,Wednesday,March,1,1,12,FQ 1,FQ 1,2023,2022
2022/03/17,20220317,2022,3,1,17,5,12,Thursday,March,1,1,12,FQ 1,FQ 1,2023,2022
2022/03/18,20220318,2022,3,1,18,6,12,Friday,March,1,1,12,FQ 1,FQ 1,2023,2022
2022/03/19,20220319,2022,3,1,19,7,12,Saturday,March,0,1,12,FQ 1,FQ 1,2023,2022
2022/03/20,20220320,2022,3,1,20,1,13,Sunday,March,0,1,12,FQ 1,FQ 1,2023,2022
2022/03/21,20220321,2022,3,1,21,2,13,Monday,March,1,1,12,FQ 1,FQ 1,2023,2022
2022/03/22,20220322,2022,3,1,22,3,13,Tuesday,March,1,1,12,FQ 1,FQ 1,2023,2022
2022/03/23,20220323,2022,3,1,23,4,13,Wednesday,March,1,1,12,FQ 1,FQ 1,2023,2022
2022/03/24,20220324,2022,3,1,24,5,13,Thursday,March,1,1,12,FQ 1,FQ 1,2023,2022
2022/03/25,20220325,2022,3,1,25,6,13,Friday,March,1,1,12,FQ 1,FQ 1,2023,2022
2022/03/26,20220326,2022,3,1,26,7,13,Saturday,March,0,1,12,FQ 1,FQ 1,2023,2022
2022/03/27,20220327,2022,3,1,27,1,14,Sunday,March,0,1,12,FQ 1,FQ 1,2023,2022
2022/03/28,20220328,2022,3,1,28,2,14,Monday,March,1,1,12,FQ 1,FQ 1,2023,2022
2022/03/29,20220329,2022,3,1,29,3,14,Tuesday,March,1,1,12,FQ 1,FQ 1,2023,2022
2022/03/30,20220330,2022,3,1,30,4,14,Wednesday,March,1,1,12,FQ 1,FQ 1,2023,2022
2022/03/31,20220331,2022,3,1,31,5,14,Thursday,March,1,1,12,FQ 1,FQ 1,2023,2022
2022/04/01,20220401,2022,4,2,1,6,14,Friday,April,1,2,1,FQ 1,FQ 1,2023,2023
2022/04/02,20220402,2022,4,2,2,7,14,Saturday,April,0,2,1,FQ 1,FQ 1,2023,2023
2022/04/03,20220403,2022,4,2,3,1,15,Sunday,April,0,2,1,FQ 1,FQ 1,2023,2023
2022/04/04,20220404,2022,4,2,4,2,15,Monday,April,1,2,1,FQ 1,FQ 1,2023,2023
2022/04/05,20220405,2022,4,2,5,3,15,Tuesday,April,1,2,1,FQ 1,FQ 1,2023,2023
2022/04/06,20220406,2022,4,2,6,4,15,Wednesday,April,1,2,1,FQ 1,FQ 1,2023,2023
2022/04/07,20220407,2022,4,2,7,5,15,Thursday,April,1,2,1,FQ 1,FQ 1,2023,2023
2022/04/08,20220408,2022,4,2,8,6,15,Friday,April,1,2,1,FQ 1,FQ 1,2023,2023
2022/04/09,20220409,2022,4,2,9,7,15,Saturday,April,0,2,1,FQ 1,FQ 1,2023,2023
2022/04/10,20220410,2022,4,2,10,1,16,Sunday,April,0,2,1,FQ 1,FQ 1,2023,2023
2022/04/11,20220411,2022,4,2,11,2,16,Monday,April,1,2,1,FQ 1,FQ 1,2023,2023
2022/04/12,20220412,2022,4,2,12,3,16,Tuesday,April,1,2,1,FQ 1,FQ 1,2023,2023
2022/04/13,20220413,2022,4,2,13,4,16,Wednesday,April,1,2,1,FQ 1,FQ 1,2023,2023
2022/04/14,20220414,2022,4,2,14,5,16,Thursday,April,1,2,1,FQ 1,FQ 1,2023,2023
2022/04/15,20220415,2022,4,2,15,6,16,Friday,April,1,2,1,FQ 1,FQ 1,2023,2023
2022/04/16,20220416,2022,4,2,16,7,16,Saturday,April,0,2,1,FQ 1,FQ 1,2023,2023
2022/04/17,20220417,2022,4,2,17,1,17,Sunday,April,0,2,1,FQ 1,FQ 1,2023,2023
2022/04/18,20220418,2022,4,2,18,2,17,Monday,April,1,2,1,FQ 1,FQ 1,2023,2023
2022/04/19,20220419,2022,4,2,19,3,17,Tuesday,April,1,2,1,FQ 1,FQ 1,2023,2023
2022/04/20,20220420,2022,4,2,20,4,17,Wednesday,April,1,2,1,FQ 1,FQ 1,2023,2023
2022/04/21,20220421,2022,4,2,21,5,17,Thursday,April,1,2,1,FQ 1,FQ 1,2023,2023
2022/04/22,20220422,2022,4,2,22,6,17,Friday,April,1,2,1,FQ 1,FQ 1,2023,2023
2022/04/23,20220423,2022,4,2,23,7,17,Saturday,April,0,2,1,FQ 1,FQ 1,2023,2023
2022/04/24,20220424,2022,4,2,24,1,18,Sunday,April,0,2,1,FQ 1,FQ 1,2023,2023
2022/04/25,20220425,2022,4,2,25,2,18,Monday,April,1,2,1,FQ 1,FQ 1,2023,2023
2022/04/26,20220426,2022,4,2,26,3,18,Tuesday,April,1,2,1,FQ 1,FQ 1,2023,2023
2022/04/27,20220427,2022,4,2,27,4,18,Wednesday,April,1,2,1,FQ 1,FQ 1,2023,2023
2022/04/28,20220428,2022,4,2,28,5,18,Thursday,April,1,2,1,FQ 1,FQ 1,2023,2023
2022/04/29,20220429,2022,4,2,29,6,18,Friday,April,1,2,1,FQ 1,FQ 1,2023,2023
2022/04/30,20220430,2022,4,2,30,7,18,Saturday,April,0,2,1,FQ 1,FQ 1,2023,2023
2022/05/01,20220501,2022,5,2,1,1,19,Sunday,May,0,3,2,FQ 1,FQ 1,2023,2023
2022/05/02,20220502,2022,5,2,2,2,19,Monday,May,1,3,2,FQ 1,FQ 1,2023,2023
2022/05/03,20220503,2022,5,2,3,3,19,Tuesday,May,1,3,2,FQ 1,FQ 1,2023,2023
2022/05/04,20220504,2022,5,2,4,4,19,Wednesday,May,1,3,2,FQ 1,FQ 1,2023,2023
2022/05/05,20220505,2022,5,2,5,5,19,Thursday,May,1,3,2,FQ 1,FQ 1,2023,2023
2022/05/06,20220506,2022,5,2,6,6,19,Friday,May,1,3,2,FQ 1,FQ 1,2023,2023
2022/05/07,20220507,2022,5,2,7,7,19,Saturday,May,0,3,2,FQ 1,FQ 1,2023,2023
2022/05/08,20220508,2022,5,2,8,1,20,Sunday,May,0,3,2,FQ 1,FQ 1,2023,2023
2022/05/09,20220509,2022,5,2,9,2,20,Monday,May,1,3,2,FQ 1,FQ 1,2023,2023
2022/05/10,20220510,2022,5,2,10,3,20,Tuesday,May,1,3,2,FQ 1,FQ 1,2023,2023
2022/05/11,20220511,2022,5,2,11,4,20,Wednesday,May,1,3,2,FQ 1,FQ 1,2023,2023
2022/05/12,20220512,2022,5,2,12,5,20,Thursday,May,1,3,2,FQ 1,FQ 1,2023,2023
2022/05/13,20220513,2022,5,2,13,6,20,Friday,May,1,3,2,FQ 1,FQ 1,2023,2023
2022/05/14,20220514,2022,5,2,14,7,20,Saturday,May,0,3,2,FQ 1,FQ 1,2023,2023
2022/05/15,20220515,2022,5,2,15,1,21,Sunday,May,0,3,2,FQ 1,FQ 1,2023,2023
2022/05/16,20220516,2022,5,2,16,2,21,Monday,May,1,3,2,FQ 1,FQ 1,2023,2023
2022/05/17,20220517,2022,5,2,17,3,21,Tuesday,May,1,3,2,FQ 1,FQ 1,2023,2023
2022/05/18,20220518,2022,5,2,18,4,21,Wednesday,May,1,3,2,FQ 1,FQ 1,2023,2023
2022/05/19,20220519,2022,5,2,19,5,21,Thursday,May,1,3,2,FQ 1,FQ 1,2023,2023
2022/05/20,20220520,2022,5,2,20,6,21,Friday,May,1,3,2,FQ 1,FQ 1,2023,2023
2022/05/21,20220521,2022,5,2,21,7,21,Saturday,May,0,3,2,FQ 1,FQ 1,2023,2023
2022/05/22,20220522,2022,5,2,22,1,22,Sunday,May,0,3,2,FQ 1,FQ 1,2023,2023
2022/05/23,20220523,2022,5,2,23,2,22,Monday,May,1,3,2,FQ 1,FQ 1,2023,2023
2022/05/24,20220524,2022,5,2,24,3,22,Tuesday,May,1,3,2,FQ 1,FQ 1,2023,2023
2022/05/25,20220525,2022,5,2,25,4,22,Wednesday,May,1,3,2,FQ 1,FQ 1,2023,2023
2022/05/26,20220526,2022,5,2,26,5,22,Thursday,May,1,3,2,FQ 1,FQ 1,2023,2023
2022/05/27,20220527,2022,5,2,27,6,22,Friday,May,1,3,2,FQ 1,FQ 1,2023,2023
2022/05/28,20220528,2022,5,2,28,7,22,Saturday,May,0,3,2,FQ 1,FQ 1,2023,2023
2022/05/29,20220529,2022,5,2,29,1,23,Sunday,May,0,3,2,FQ 1,FQ 1,2023,2023
2022/05/30,20220530,2022,5,2,30,2,23,Monday,May,1,3,2,FQ 1,FQ 1,2023,2023
2022/05/31,20220531,2022,5,2,31,3,23,Tuesday,May,1,3,2,FQ 1,FQ 1,2023,2023
2022/06/01,20220601,2022,6,2,1,4,23,Wednesday,June,1,4,3,FQ 2,FQ 2,2023,2023
2022/06/02,20220602,2022,6,2,2,5,23,Thursday,June,1,4,3,FQ 2,FQ 2,2023,2023
2022/06/03,20220603,2022,6,2,3,6,23,Friday,June,1,4,3,FQ 2,FQ 2,2023,2023
2022/06/04,20220604,2022,6,2,4,7,23,Saturday,June,0,4,3,FQ 2,FQ 2,2023,2023
2022/06/05,20220605,2022,6,2,5,1,24,Sunday,June,0,4,3,FQ 2,FQ 2,2023,2023
2022/06/06,20220606,2022,6,2,6,2,24,Monday,June,1,4,3,FQ 2,FQ 2,2023,2023
